discovery_or_confirmation,arm,epoch,run_count,top1_mean,top1_std,val_loss_mean,val_loss_std,train_loss_mean,top1,val_loss,series
discovery,T,12,3,0.9240433333333332,0.0006518861522962,0.2012133333333333,0.0006976786907707,0.26576,0.9240433333333332,0.2012133333333333,discovery/T
discovery,T,13,3,0.92343,0.0004120679555607,0.2030766666666666,0.0015272269714165,0.26588,0.92343,0.2030766666666666,discovery/T
discovery,T,14,3,0.92436,0.0007779888602458,0.2021966666666666,0.0012257605348879,0.2661366666666667,0.92436,0.2021966666666666,discovery/T
discovery,T,15,3,0.9245133333333332,4.988876515698632e-05,0.2018233333333333,0.0006007957685899,0.26502,0.9245133333333332,0.2018233333333333,discovery/T
discovery,T,16,3,0.9250166666666668,0.0004553631029799,0.2027566666666666,0.0008813751881135,0.2629366666666666,0.9250166666666668,0.2027566666666666,discovery/T
discovery,T,17,3,0.9245566666666668,0.0007209407434425,0.2042766666666666,0.0009817444790892,0.26296,0.9245566666666668,0.2042766666666666,discovery/T
discovery,T,18,3,0.9244733333333331,0.0003434465832637,0.20476,0.0008927859019197,0.26199,0.9244733333333331,0.20476,discovery/T
discovery,T,19,3,0.92443,0.0002566450207322,0.2051933333333333,0.0010469107995537,0.2609966666666667,0.92443,0.2051933333333333,discovery/T
discovery,T,20,3,0.924,0.000622468205346,0.2056133333333333,0.0011660855695683,0.2595933333333333,0.924,0.2056133333333333,discovery/T
discovery,T,21,3,0.9229733333333332,0.0002989239962859,0.2064,0.001003095209838,0.2582766666666666,0.9229733333333332,0.2064,discovery/T
discovery,T,22,3,0.9226666666666666,0.0002910135544762,0.2068133333333333,0.0009669654710599,0.2574866666666666,0.9226666666666666,0.2068133333333333,discovery/T
discovery,T,23,3,0.9221133333333332,0.0003659083066682,0.20751,0.0007366138744281,0.2574633333333333,0.9221133333333332,0.20751,discovery/T
discovery,T,24,3,0.9216266666666666,3.681787005730424e-05,0.2078666666666666,0.0008341595903795,0.2578466666666666,0.9216266666666666,0.2078666666666666,discovery/T
discovery,T,25,3,0.92146,0.0002118175315375,0.20823,0.0009095420092918,0.2559333333333333,0.92146,0.20823,discovery/T
discovery,T,26,3,0.9212233333333334,0.0005473775865179,0.2079133333333333,0.0010338385861546,0.2552166666666667,0.9212233333333334,0.2079133333333333,discovery/T
discovery,T,27,3,0.92086,0.0004877157642179,0.2080533333333333,0.0011674568752444,0.2557566666666667,0.92086,0.2080533333333333,discovery/T
discovery,T,28,3,0.9201533333333334,0.0007772744403076,0.2088066666666666,0.0013636796626122,0.2546966666666666,0.9201533333333334,0.2088066666666666,discovery/T
discovery,T,29,3,0.9197066666666666,0.0007812952209134,0.2093066666666666,0.0015527466703304,0.25249,0.9197066666666666,0.2093066666666666,discovery/T
discovery,T,30,3,0.9190166666666668,0.0008681525723562,0.2100699999999999,0.0019188190812754,0.25129,0.9190166666666668,0.2100699999999999,discovery/T
discovery,T,31,3,0.9184833333333332,0.0005737207993053,0.21051,0.0021994090115301,0.2509266666666667,0.9184833333333332,0.21051,discovery/T
discovery,T,32,3,0.9183066666666668,0.0009080871225946,0.2113466666666666,0.0024208859718889,0.25025,0.9183066666666668,0.2113466666666666,discovery/T
discovery,T,33,3,0.9178066666666664,0.0009359605879641,0.2119266666666666,0.0024843689115928,0.24869,0.9178066666666664,0.2119266666666666,discovery/T
discovery,T,34,3,0.9175,0.000957113716685,0.2126933333333333,0.00222192609138,0.2486199999999999,0.9175,0.2126933333333333,discovery/T
discovery,T,35,3,0.9170533333333334,0.0006614294285022,0.21308,0.0021349160795372,0.2482,0.9170533333333334,0.21308,discovery/T
discovery,T,36,3,0.9167666666666668,0.0003840428216864,0.2135166666666666,0.0019805779179039,0.2500133333333333,0.9167666666666668,0.2135166666666666,discovery/T
discovery,T,37,3,0.91664,0.0004120679555607,0.2140766666666666,0.0018515278975904,0.2468266666666666,0.91664,0.2140766666666666,discovery/T
discovery,T,38,3,0.91647,0.0005289612462175,0.2145766666666666,0.0016984175641526,0.2462966666666667,0.91647,0.2145766666666666,discovery/T
discovery,T,39,3,0.9161933333333332,0.0007146249987853,0.2152066666666666,0.001550447963941,0.24414,0.9161933333333332,0.2152066666666666,discovery/T
discovery,T,40,3,0.9160966666666668,0.0005884631584805,0.21534,0.0012772626981165,0.2443366666666666,0.9160966666666668,0.21534,discovery/T
discovery,T,41,3,0.9157766666666666,0.0006097176031209,0.2149366666666666,0.0013267839144169,0.2449066666666667,0.9157766666666666,0.2149366666666666,discovery/T
discovery,T,42,3,0.91554,0.0005158165048412,0.2152833333333333,0.0011763597333393,0.2416433333333333,0.91554,0.2152833333333333,discovery/T
discovery,T,43,3,0.9155666666666668,0.0003445125380721,0.21499,0.0011444940658066,0.2428466666666666,0.9155666666666668,0.21499,discovery/T
discovery,T,44,3,0.9156366666666664,0.0001189771219838,0.2147099999999999,0.0010634221488508,0.24116,0.9156366666666664,0.2147099999999999,discovery/T
discovery,T,45,3,0.91585,7.257180352360218e-05,0.2147066666666666,0.001122061594665,0.24048,0.91585,0.2147066666666666,discovery/T
discovery,T,46,3,0.91593,0.0002628053779257,0.21466,0.0012586765536334,0.2386233333333333,0.91593,0.21466,discovery/T
discovery,T,47,3,0.9163033333333334,0.0004596617113583,0.2144033333333333,0.0011502270307301,0.2408533333333333,0.9163033333333334,0.2144033333333333,discovery/T
discovery,T,48,3,0.91629,0.0005967132197854,0.2138499999999999,0.0008436033823229,0.23925,0.91629,0.2138499999999999,discovery/T
discovery,T,49,3,0.91664,0.0006094806532341,0.2130933333333333,0.0008624512868691,0.2400099999999999,0.91664,0.2130933333333333,discovery/T
discovery,T,50,3,0.9168766666666668,0.0005431594813884,0.2126333333333333,0.0007148115524776,0.2362166666666666,0.9168766666666668,0.2126333333333333,discovery/T
discovery,T,51,3,0.9172366666666668,0.0004224005471376,0.21142,0.0004777028364998,0.23525,0.9172366666666668,0.21142,discovery/T
discovery,T,52,3,0.9174733333333333,0.0006126626768096,0.2110933333333333,0.0005200213670823,0.2359166666666666,0.9174733333333333,0.2110933333333333,discovery/T
discovery,T,53,3,0.91761,0.0006579260343432,0.2103833333333333,0.0008403306227643,0.2345033333333333,0.91761,0.2103833333333333,discovery/T
discovery,T,54,3,0.9181433333333334,0.0008786479512422,0.2095766666666666,0.0009741434984413,0.2346633333333333,0.9181433333333334,0.2095766666666666,discovery/T
discovery,T,55,3,0.9183733333333334,0.0006694442139234,0.2088766666666666,0.0010146373188922,0.2335166666666666,0.9183733333333334,0.2088766666666666,discovery/T
discovery,T,56,3,0.9185566666666668,0.0008301539348551,0.2083199999999999,0.0010490948479522,0.2327099999999999,0.9185566666666668,0.2083199999999999,discovery/T
discovery,T,57,3,0.9190166666666668,0.000644480841884,0.2073366666666666,0.0011020082677649,0.23206,0.9190166666666668,0.2073366666666666,discovery/T
discovery,T,58,3,0.91936,0.0007495331880577,0.2063133333333333,0.0011763313969947,0.2320033333333333,0.91936,0.2063133333333333,discovery/T
discovery,T,59,3,0.9195566666666668,0.000668048567762,0.2054166666666666,0.0012209650099636,0.23138,0.9195566666666668,0.2054166666666666,discovery/T
discovery,T,60,3,0.9199033333333334,0.0007757290477709,0.20477,0.0014287290389246,0.2291466666666667,0.9199033333333334,0.20477,discovery/T
discovery,T,61,3,0.92039,0.0006382789358893,0.2040966666666666,0.0014369953220367,0.2269466666666666,0.92039,0.2040966666666666,discovery/T
discovery,T,62,3,0.9207366666666666,0.0005127919222799,0.20292,0.0012612956301623,0.2295766666666666,0.9207366666666666,0.20292,discovery/T
discovery,T,63,3,0.9210833333333334,0.0005459141161595,0.20194,0.0011183022847155,0.2285633333333333,0.9210833333333334,0.20194,discovery/T
discovery,T,64,3,0.92143,0.0006734983296192,0.20092,0.0009200362311706,0.22811,0.92143,0.20092,discovery/T
discovery,T,65,3,0.92189,0.0005760208329565,0.2001233333333333,0.0009034870717884,0.22593,0.92189,0.2001233333333333,discovery/T
discovery,T,66,3,0.922,0.0007889655674784,0.1994466666666666,0.0009738012573872,0.2256533333333333,0.922,0.1994466666666666,discovery/T
discovery,T,67,3,0.9222633333333332,0.000727843084432,0.1988866666666666,0.0009508358895671,0.2259533333333333,0.9222633333333332,0.1988866666666666,discovery/T
discovery,T,68,3,0.9226533333333332,0.0007850406925051,0.1982433333333333,0.0009262948894505,0.22456,0.9226533333333332,0.1982433333333333,discovery/T
discovery,T,69,3,0.923,0.0005611298126696,0.1975533333333333,0.001021023451684,0.2248433333333333,0.923,0.1975533333333333,discovery/T
discovery,T,70,3,0.9235133333333332,0.0005837998134825,0.1969766666666666,0.001135028144536,0.2238866666666666,0.9235133333333332,0.1969766666666666,discovery/T
discovery,T,71,3,0.9240266666666668,0.0005289192334898,0.19632,0.0010677390442737,0.2215466666666666,0.9240266666666668,0.19632,discovery/T
discovery,T,72,3,0.92461,0.0004839421453025,0.1959499999999999,0.0010370149468546,0.2231233333333333,0.92461,0.1959499999999999,discovery/T
discovery,T,73,3,0.9251666666666668,0.0005829427263653,0.19552,0.0011107655018049,0.2218233333333333,0.9251666666666668,0.19552,discovery/T
discovery,T,74,3,0.9254866666666668,0.0006601683287027,0.1951699999999999,0.0010590876576878,0.2214933333333333,0.9254866666666668,0.1951699999999999,discovery/T
discovery,T,75,3,0.9256566666666668,0.0006890250761442,0.1948733333333333,0.0009862499119842,0.2188633333333333,0.9256566666666668,0.1948733333333333,discovery/T
discovery,T,76,3,0.9260566666666668,0.0006449978466802,0.19429,0.0008889319434017,0.2200433333333333,0.9260566666666668,0.19429,discovery/T
discovery,T,77,3,0.92644,0.0003159113799785,0.1940233333333333,0.0007858894465649,0.2178566666666666,0.92644,0.1940233333333333,discovery/T
discovery,T,78,3,0.9265533333333332,0.0003780946383586,0.1937933333333333,0.0007418145919897,0.2185899999999999,0.9265533333333332,0.1937933333333333,discovery/T
discovery,T,79,3,0.9267533333333334,0.000471404520791,0.19377,0.0008860022573334,0.2165,0.9267533333333334,0.19377,discovery/T
discovery,T,80,3,0.9268066666666668,0.0002978067979225,0.1934533333333333,0.0008656532536504,0.2164933333333333,0.9268066666666668,0.1934533333333333,discovery/T
discovery,T,81,3,0.9270833333333334,0.0002131248981752,0.1929999999999999,0.0010637042195397,0.2156966666666666,0.9270833333333334,0.1929999999999999,discovery/T
discovery,T,82,3,0.92732,0.0004200793575821,0.1923899999999999,0.0012963281477568,0.2146733333333333,0.92732,0.1923899999999999,discovery/T
discovery,T,83,3,0.9275833333333332,0.0004659279868057,0.1919066666666666,0.0012655784799406,0.21521,0.9275833333333332,0.1919066666666666,discovery/T
discovery,T,84,3,0.9280566666666666,0.0006184568609764,0.1914533333333333,0.0012835973754344,0.2124033333333333,0.9280566666666666,0.1914533333333333,discovery/T
discovery,T,85,3,0.9283633333333332,0.0006184568609764,0.1912366666666666,0.0013269095255098,0.21196,0.9283633333333332,0.1912366666666666,discovery/T
discovery,T,86,3,0.92864,0.0007568795588907,0.1907966666666667,0.0013597140222201,0.2115866666666666,0.92864,0.1907966666666667,discovery/T
discovery,T,87,3,0.92879,0.0005561174935808,0.1902866666666667,0.0012228473148989,0.2117733333333333,0.92879,0.1902866666666667,discovery/T
discovery,T,88,3,0.9291266666666668,0.00047765631531,0.19,0.0010927945827098,0.2101433333333333,0.9291266666666668,0.19,discovery/T
discovery,T,89,3,0.9295133333333332,0.0004099864496405,0.1894766666666666,0.0009423846820109,0.20987,0.9295133333333332,0.1894766666666666,discovery/T
discovery,T,90,3,0.92957,0.0005255473337388,0.1891966666666666,0.0008576842205743,0.2090066666666666,0.92957,0.1891966666666666,discovery/T
discovery,T,91,3,0.9296666666666668,0.0004199470866139,0.18889,0.0007689386624865,0.20789,0.9296666666666668,0.18889,discovery/T
discovery,T,92,3,0.9299033333333332,0.0002764456948881,0.18846,0.0006263119563497,0.20753,0.9299033333333332,0.18846,discovery/T
discovery,T,93,3,0.93043,0.0004415880433163,0.1882,0.0005597023018236,0.2069866666666666,0.93043,0.1882,discovery/T
discovery,T,94,3,0.9305733333333334,0.0006496323746722,0.1881866666666666,0.0004410089442277,0.2049633333333333,0.9305733333333334,0.1881866666666666,discovery/T
discovery,T,95,3,0.9307666666666666,0.0005737207993053,0.1876433333333333,0.0003299831645537,0.2055499999999999,0.9307666666666666,0.1876433333333333,discovery/T
discovery,T,96,3,0.9308866666666664,0.0004066393433443,0.1876566666666666,0.0003064129385141,0.2042666666666666,0.9308866666666664,0.1876566666666666,discovery/T
discovery,T,97,3,0.9311666666666666,0.0003933050837312,0.1874033333333333,0.0002993697082575,0.2037266666666667,0.9311666666666666,0.1874033333333333,discovery/T
discovery,T,98,3,0.93132,0.0004630334761116,0.1872866666666666,0.0002458093208611,0.20143,0.93132,0.1872866666666666,discovery/T
discovery,T,99,3,0.9316633333333332,0.000513701166914,0.1868233333333333,0.0004267968551378,0.2024899999999999,0.9316633333333332,0.1868233333333333,discovery/T
discovery,T,100,3,0.93146,0.0004255192905928,0.1869499999999999,0.0002747119703738,0.20181,0.93146,0.1869499999999999,discovery/T
discovery,T,101,3,0.93157,0.0004065300316909,0.18654,0.0001392838827718,0.2008666666666666,0.93157,0.18654,discovery/T
discovery,T,102,3,0.9318766666666668,0.0002798015169524,0.1864133333333333,0.0002422578974747,0.20031,0.9318766666666668,0.1864133333333333,discovery/T
discovery,T,103,3,0.9320933333333332,0.0002049932248202,0.1858699999999999,0.0003930224760324,0.1989966666666666,0.9320933333333332,0.1858699999999999,discovery/T
discovery,T,104,3,0.9322633333333332,0.000239768406778,0.18596,0.0004707440918375,0.1986233333333333,0.9322633333333332,0.18596,discovery/T
discovery,T,105,3,0.9324466666666668,0.0003633486235314,0.1856533333333333,0.0006013503323539,0.1969366666666666,0.9324466666666668,0.1856533333333333,discovery/T
discovery,T,106,3,0.9326066666666666,0.0002206555888457,0.18584,0.0005933520596295,0.1949433333333333,0.9326066666666666,0.18584,discovery/T
discovery,T,107,3,0.9326233333333334,0.0004297544518546,0.18577,0.000567861485458,0.1955733333333333,0.9326233333333334,0.18577,discovery/T
discovery,T,108,3,0.9326933333333334,0.0005105770156292,0.1848433333333333,0.0008214756370229,0.19286,0.9326933333333334,0.1848433333333333,discovery/T
discovery,T,109,3,0.933,0.0005561174935808,0.1848299999999999,0.000809485433264,0.1937566666666666,0.933,0.1848299999999999,discovery/T
discovery,T,110,3,0.9334266666666666,0.0007339542825605,0.1849033333333333,0.0009522721366406,0.1917033333333333,0.9334266666666666,0.1849033333333333,discovery/T
discovery,T,111,3,0.9334733333333332,0.000521301789327,0.1846566666666666,0.0010405554072492,0.1916833333333333,0.9334733333333332,0.1846566666666666,discovery/T
discovery,T,112,3,0.9335966666666669,0.0004945929864264,0.18449,0.0012241187306248,0.1902333333333333,0.9335966666666669,0.18449,discovery/T
discovery,T,113,3,0.9337766666666668,0.000569229498728,0.1842633333333333,0.0012992390935552,0.1894633333333333,0.9337766666666668,0.1842633333333333,discovery/T
discovery,T,114,3,0.9341833333333334,0.0005107075701634,0.18424,0.001310445216965,0.1885466666666666,0.9341833333333334,0.18424,discovery/T
discovery,T,115,3,0.9342633333333332,0.0006596126809642,0.1839566666666666,0.0011697958036436,0.18796,0.9342633333333332,0.1839566666666666,discovery/T
discovery,T,116,3,0.9343466666666668,0.0005958933536203,0.1832966666666666,0.0011746583427627,0.18808,0.9343466666666668,0.1832966666666666,discovery/T
discovery,T,117,3,0.93443,0.0003586084215408,0.1832033333333333,0.0011362022511663,0.1844599999999999,0.93443,0.1832033333333333,discovery/T
discovery,T,118,3,0.9347633333333332,0.0004413111776915,0.18345,0.0010686751923136,0.1851266666666666,0.9347633333333332,0.18345,discovery/T
discovery,T,119,3,0.935,0.0005499696961348,0.1829266666666666,0.0010833384615263,0.18393,0.935,0.1829266666666666,discovery/T
discovery,T,120,3,0.9353033333333332,0.0003738389433373,0.1829033333333333,0.0010215782996042,0.1826066666666666,0.9353033333333332,0.1829033333333333,discovery/T
discovery,T,121,3,0.9355666666666668,0.0003662725154247,0.18269,0.0007968688725254,0.1827866666666666,0.9355666666666668,0.18269,discovery/T
discovery,T,122,3,0.9354866666666668,0.0002375336233509,0.1822533333333333,0.0006396526835365,0.1801199999999999,0.9354866666666668,0.1822533333333333,discovery/T
discovery,T,123,3,0.93553,0.0004368828981164,0.1818833333333333,0.0006127714817849,0.18072,0.93553,0.1818833333333333,discovery/T
discovery,T,124,3,0.9355833333333332,0.0003805551500403,0.1824933333333333,0.0005060522590492,0.1790433333333333,0.9355833333333332,0.1824933333333333,discovery/T
discovery,T,125,3,0.9357066666666668,0.0002479695321786,0.1821866666666667,0.0003086889840744,0.17755,0.9357066666666668,0.1821866666666667,discovery/T
discovery,T,126,3,0.93608,0.0001899122604432,0.18222,0.0003532704346531,0.1768933333333333,0.93608,0.18222,discovery/T
discovery,T,127,3,0.9363333333333334,0.0001586050300449,0.1821766666666666,0.0005528913897764,0.1747333333333333,0.9363333333333334,0.1821766666666666,discovery/T
discovery,T,128,3,0.9365266666666666,0.0003225247621845,0.1822233333333333,0.0007252279335185,0.1741466666666666,0.9365266666666666,0.1822233333333333,discovery/T
discovery,T,129,3,0.9368333333333334,0.0002590152290674,0.1822466666666666,0.0008236639012499,0.17279,0.9368333333333334,0.1822466666666666,discovery/T
discovery,T,130,3,0.9371666666666668,0.0002684937408747,0.1822066666666666,0.0007759009100537,0.1722399999999999,0.9371666666666668,0.1822066666666666,discovery/T
discovery,T,131,3,0.9374333333333332,0.0002206555888458,0.1822366666666666,0.0008573732494595,0.1694833333333333,0.9374333333333332,0.1822366666666666,discovery/T
discovery,T,132,3,0.9375166666666668,0.0002456736769692,0.1820533333333333,0.0008592373879719,0.1695166666666666,0.9375166666666668,0.1820533333333333,discovery/T
discovery,T,133,3,0.93789,0.0004270831300812,0.1827166666666666,0.0009868580895391,0.1676233333333333,0.93789,0.1827166666666666,discovery/T
discovery,T,134,3,0.9383466666666668,0.0005105770156292,0.1825533333333333,0.0010247059198727,0.1664033333333333,0.9383466666666668,0.1825533333333333,discovery/T
discovery,T,135,3,0.93853,0.0002268626603623,0.1830333333333333,0.0009246741167688,0.1668099999999999,0.93853,0.1830333333333333,discovery/T
discovery,T,136,3,0.9389566666666666,0.0002379542439676,0.1830233333333333,0.0009446104429281,0.1638433333333333,0.9389566666666666,0.1830233333333333,discovery/T
discovery,T,137,3,0.9388066666666668,0.0002811089152307,0.1832833333333333,0.0011039726244593,0.16323,0.9388066666666668,0.1832833333333333,discovery/T
discovery,T,138,3,0.9392766666666666,0.0003175251521095,0.18308,0.0009594095406377,0.16208,0.9392766666666666,0.18308,discovery/T
discovery,T,139,3,0.9391566666666668,0.0002206555888457,0.1834066666666667,0.0008981586100956,0.1606066666666666,0.9391566666666668,0.1834066666666667,discovery/T
discovery,T,140,3,0.9394733333333334,0.0001880307303489,0.1835566666666666,0.000779116308533,0.15812,0.9394733333333334,0.1835566666666666,discovery/T
discovery,T,141,3,0.93953,0.0003082207001484,0.1837066666666666,0.0008843202034456,0.1575233333333333,0.93953,0.1837066666666666,discovery/T
discovery,T,142,3,0.93954,0.0002546893532652,0.1839166666666666,0.000869687044606,0.1567633333333333,0.93954,0.1839166666666666,discovery/T
discovery,T,143,3,0.9397366666666668,0.0002176133165859,0.1837066666666666,0.000743520155895,0.1544866666666666,0.9397366666666668,0.1837066666666666,discovery/T
discovery,T,144,3,0.9400966666666668,0.0003021405118299,0.18367,0.0007316192087873,0.1536733333333333,0.9400966666666668,0.18367,discovery/T
discovery,T,145,3,0.94029,0.0004121488404286,0.18403,0.0006948860817908,0.15228,0.94029,0.18403,discovery/T
discovery,T,146,3,0.9405,0.0003595367389664,0.1839066666666666,0.0007722837705288,0.1508066666666666,0.9405,0.1839066666666666,discovery/T
discovery,T,147,3,0.94054,0.0004009987531152,0.1843533333333333,0.000702250351054,0.14991,0.94054,0.1843533333333333,discovery/T
discovery,T,148,3,0.9404733333333332,0.0001880307303489,0.1846133333333333,0.0004177186719418,0.14707,0.9404733333333332,0.1846133333333333,discovery/T
discovery,T,149,3,0.94068,0.0001392838827718,0.18496,0.0001151810169544,0.14527,0.94068,0.18496,discovery/T
discovery,T,150,3,0.9409566666666668,0.0001211977264179,0.1850899999999999,0.0001766352173265,0.14376,0.9409566666666668,0.1850899999999999,discovery/T
discovery,T,151,3,0.9410266666666668,4.988876515698632e-05,0.1854333333333333,0.0001993879523831,0.1419566666666666,0.9410266666666668,0.1854333333333333,discovery/T
discovery,T,152,3,0.9410133333333331,0.0001438363267359,0.1858633333333333,0.0002868603996526,0.1399633333333333,0.9410133333333331,0.1858633333333333,discovery/T
discovery,T,153,3,0.9413766666666666,0.0002922708028904,0.1857866666666666,0.0002168460795638,0.1399066666666666,0.9413766666666666,0.1857866666666666,discovery/T
discovery,T,154,3,0.9416366666666668,0.0002168460795638,0.1860666666666666,0.0002661244487495,0.1383533333333333,0.9416366666666668,0.1860666666666666,discovery/T
discovery,T,155,3,0.9418066666666668,0.0003056504903026,0.18623,0.0003441898700814,0.1348233333333333,0.9418066666666668,0.18623,discovery/T
discovery,T,156,3,0.9420266666666668,0.0003947432358156,0.18679,0.0005580919876388,0.1323433333333333,0.9420266666666668,0.18679,discovery/T
discovery,T,157,3,0.9422933333333332,0.0004949298491256,0.1873266666666666,0.0006287200401521,0.1323133333333333,0.9422933333333332,0.1873266666666666,discovery/T
discovery,T,158,3,0.9424166666666668,0.0002910135544762,0.1876266666666667,0.0007189034860273,0.1305666666666666,0.9424166666666668,0.1876266666666667,discovery/T
discovery,T,159,3,0.9423166666666668,0.0003175251521095,0.1882666666666666,0.0008864285394523,0.1279466666666666,0.9423166666666668,0.1882666666666666,discovery/T
discovery,T,160,3,0.9424166666666668,0.0005459141161595,0.1896233333333333,0.0009604281452676,0.1273933333333333,0.9424166666666668,0.1896233333333333,discovery/T
discovery,T,161,3,0.9424866666666666,0.0005504139856103,0.1898666666666666,0.0009761944250791,0.1239733333333333,0.9424866666666666,0.1898666666666666,discovery/T
discovery,T,162,3,0.94254,0.00047881798908,0.1906266666666666,0.0008454715975254,0.1226966666666666,0.94254,0.1906266666666666,discovery/T
discovery,T,163,3,0.94261,0.0006414566755959,0.1912166666666666,0.0007521229213957,0.121,0.94261,0.1912166666666666,discovery/T
discovery,T,164,3,0.9428066666666668,0.0004860955553066,0.1924633333333333,0.0006997777424932,0.1196833333333333,0.9428066666666668,0.1924633333333333,discovery/T
discovery,T,165,3,0.9428766666666668,0.00052898225133,0.19314,0.0006278534860936,0.1171366666666666,0.9428766666666668,0.19314,discovery/T
discovery,T,166,3,0.94314,0.0005132900414645,0.1944233333333333,0.0003954182033689,0.1136833333333333,0.94314,0.1944233333333333,discovery/T
discovery,T,167,3,0.9432766666666668,0.0005585894934764,0.1955033333333333,0.0005713337222869,0.11246,0.9432766666666668,0.1955033333333333,discovery/T
discovery,T,168,3,0.9433466666666668,0.000532248897499,0.1966966666666666,0.0006007957685899,0.1104866666666666,0.9433466666666668,0.1966966666666666,discovery/T
discovery,T,169,3,0.9432933333333334,0.0006027345094557,0.19755,0.0008637515074757,0.1081933333333333,0.9432933333333334,0.19755,discovery/T
discovery,T,170,3,0.94339,0.0005162040940041,0.1985866666666667,0.0012305102825883,0.1057033333333333,0.94339,0.1985866666666667,discovery/T
discovery,T,171,3,0.9434733333333334,0.0006036187170354,0.1999666666666666,0.0014225407629387,0.1028833333333333,0.9434733333333334,0.1999666666666666,discovery/T
discovery,T,172,3,0.94368,0.0008001666493091,0.2010433333333333,0.0013531280632503,0.1004766666666666,0.94368,0.2010433333333333,discovery/T
discovery,T,173,3,0.94393,0.0006893958707931,0.2029333333333333,0.0011469476399944,0.0983233333333333,0.94393,0.2029333333333333,discovery/T
discovery,T,174,3,0.9440866666666666,0.0006257972692671,0.20376,0.0010422091920531,0.0945533333333333,0.9440866666666666,0.20376,discovery/T
discovery,T,175,3,0.9444733333333332,0.0006424086619036,0.2052666666666666,0.0010247709771239,0.0940466666666666,0.9444733333333332,0.2052666666666666,discovery/T
discovery,T,176,3,0.9445833333333334,0.0006913915115346,0.2067,0.0008358229477586,0.09147,0.9445833333333334,0.2067,discovery/T
discovery,T,177,3,0.9446233333333334,0.0006194800687314,0.2085133333333333,0.0008124995726494,0.0871766666666666,0.9446233333333334,0.2085133333333333,discovery/T
discovery,T,178,3,0.94467,0.0005651548460377,0.2104733333333333,0.0009364590517238,0.0865633333333333,0.94467,0.2104733333333333,discovery/T
discovery,T,179,3,0.94471,0.0006450322989329,0.2122166666666667,0.0011701092066792,0.0828833333333333,0.94471,0.2122166666666667,discovery/T
discovery,T,180,3,0.9447933333333332,0.0005829427263653,0.21372,0.001512900084826,0.0809466666666666,0.9447933333333332,0.21372,discovery/T
discovery,T,181,3,0.9444566666666666,0.0003439315177312,0.21591,0.0018721111078138,0.0785366666666666,0.9444566666666666,0.21591,discovery/T
discovery,T,182,3,0.9444466666666664,0.0004791891299082,0.21792,0.002111366066476,0.0752233333333333,0.9444466666666664,0.21792,discovery/T
discovery,T,183,3,0.9445033333333334,0.0003702551672683,0.2200266666666666,0.0021157557094859,0.07268,0.9445033333333334,0.2200266666666666,discovery/T
discovery,T,184,3,0.9447766666666668,0.0004289781139198,0.2227333333333333,0.0021003862078727,0.06909,0.9447766666666668,0.2227333333333333,discovery/T
discovery,T,185,3,0.9449833333333334,0.000498687165354,0.2245066666666666,0.0021603754817675,0.0655433333333333,0.9449833333333334,0.2245066666666666,discovery/T
discovery,T,186,3,0.9450666666666666,0.0005979037455049,0.2268833333333333,0.0022170450804818,0.06421,0.9450666666666666,0.2268833333333333,discovery/T
discovery,T,187,3,0.9451833333333334,0.0005279099249766,0.2294933333333333,0.0021651841081585,0.0602433333333333,0.9451833333333334,0.2294933333333333,discovery/T
discovery,T,188,3,0.94507,0.0004572380853195,0.2320766666666666,0.0022448805956863,0.0582633333333333,0.94507,0.2320766666666666,discovery/T
discovery,T,189,3,0.94507,0.0005692685365156,0.2347433333333333,0.0022952753405395,0.0547833333333333,0.94507,0.2347433333333333,discovery/T
discovery,T,190,3,0.9450133333333331,0.000552227811284,0.2375133333333333,0.0026351512712218,0.05149,0.9450133333333331,0.2375133333333333,discovery/T
discovery,T,191,3,0.9451766666666668,0.0005444467120133,0.2402233333333333,0.0028330705760515,0.0485799999999999,0.9451766666666668,0.2402233333333333,discovery/T
discovery,T,192,3,0.9450433333333332,0.0002969100125552,0.2430466666666666,0.0028023363268688,0.04624,0.9450433333333332,0.2430466666666666,discovery/T
discovery,T,193,3,0.9452366666666666,0.0001621384867601,0.24603,0.0028108361745217,0.04355,0.9452366666666666,0.24603,discovery/T
discovery,T,194,3,0.9453333333333336,0.0002479695321786,0.2484733333333333,0.0027209107952219,0.0406999999999999,0.9453333333333336,0.2484733333333333,discovery/T
discovery,T,195,3,0.9455966666666668,0.0001960158723731,0.2519133333333333,0.0026431336620677,0.0383266666666666,0.9455966666666668,0.2519133333333333,discovery/T
discovery,T,196,3,0.9455433333333332,0.0002763250903475,0.2544233333333333,0.0023192000536583,0.0357733333333333,0.9455433333333332,0.2544233333333333,discovery/T
discovery,T,197,3,0.9456133333333332,0.0004066393433443,0.2576033333333333,0.0022081264053994,0.0327066666666666,0.9456133333333332,0.2576033333333333,discovery/T
discovery,T,198,3,0.9455133333333332,0.0003449959742116,0.2602633333333333,0.0023300405337437,0.03094,0.9455133333333332,0.2602633333333333,discovery/T
discovery,T,199,3,0.9455833333333332,0.0005016195991209,0.2629833333333333,0.0023767952279394,0.0289966666666666,0.9455833333333332,0.2629833333333333,discovery/T
discovery,T,200,3,0.94546,0.0004769346566005,0.2654166666666666,0.0024256453894903,0.0261099999999999,0.94546,0.2654166666666666,discovery/T
