cycle_id,arm_id,epoch,segment_index,ratio_id,policy_id,scientific_schedule_id,target_ratio_numerator,target_ratio_denominator,target_percent,guard_fraction_numerator,guard_fraction_denominator,guard_target_percent,normal_replay_slots,defect_guard_slots,total_replay_slots,realized_ratio_of_base,configured_train_samples,cumulative_normal_exposure,cumulative_defect_exposure,cumulative_replay_exposure,schedule_id,canonical_lock_file_sha256
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,68,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,204000,0,204000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,69,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,207000,0,207000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,70,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,210000,0,210000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,71,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,213000,0,213000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,72,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,216000,0,216000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,73,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,219000,0,219000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,74,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,222000,0,222000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,75,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,225000,0,225000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,76,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,228000,0,228000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,77,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,231000,0,231000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,78,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,234000,0,234000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,79,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,237000,0,237000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,80,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,240000,0,240000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,81,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,243000,0,243000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,82,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,246000,0,246000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,83,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,249000,0,249000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,84,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,252000,0,252000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,85,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,255000,0,255000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,86,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,258000,0,258000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,87,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,261000,0,261000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,88,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,264000,0,264000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,89,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,267000,0,267000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,90,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,270000,0,270000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,91,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,273000,0,273000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,92,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,276000,0,276000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,93,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,279000,0,279000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,94,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,282000,0,282000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,95,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,285000,0,285000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,96,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,288000,0,288000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,97,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,291000,0,291000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,98,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,294000,0,294000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,99,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,297000,0,297000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,100,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,300000,0,300000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,101,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,303000,0,303000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,102,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,306000,0,306000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,103,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,309000,0,309000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,104,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,312000,0,312000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,105,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,315000,0,315000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,106,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,318000,0,318000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,107,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,321000,0,321000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,108,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,324000,0,324000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,109,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,327000,0,327000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,110,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,330000,0,330000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,111,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,333000,0,333000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,112,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,336000,0,336000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,113,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,339000,0,339000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,114,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,342000,0,342000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,115,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,345000,0,345000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,116,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,348000,0,348000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,117,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,351000,0,351000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,118,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,354000,0,354000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,119,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,357000,0,357000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,120,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,360000,0,360000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,121,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,363000,0,363000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,122,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,366000,0,366000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,123,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,369000,0,369000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,124,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,372000,0,372000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,125,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,375000,0,375000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,126,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,378000,0,378000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,127,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,381000,0,381000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,128,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,384000,0,384000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,129,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,387000,0,387000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,130,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,390000,0,390000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,131,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,393000,0,393000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,132,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,396000,0,396000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,133,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,399000,0,399000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,134,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,402000,0,402000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_1,C1_T_RHO_2P5_CONTINUOUS,135,1,RHO_2P5_PERCENT,CONTINUOUS,RHO_2P5_PERCENT__CONTINUOUS,1,40,2.5,0,1,0.0,3000,0,3000,0.025,123000,405000,0,405000,CYCLE_1__RHO_2P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
