epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
90,0.22857,1.36597,0.68611,0.99583,0.005594499999999999,0.005594499999999999,0.005594499999999999,67.87888169288635,5839.1277186870575,32,2,64,13.771997184,13.771997184,9.411059712,0.84097,0.84931,85,0,0,0
91,0.1902,1.36776,0.69167,0.99722,0.0055450000000000004,0.0055450000000000004,0.0055450000000000004,60.48780012130737,5899.615508079529,32,2,64,13.7887744,13.7887744,9.373997056,0.84444,0.84931,85,0,0,0
92,0.17594,1.34863,0.69444,0.99722,0.0054954999999999995,0.0054954999999999995,0.0054954999999999995,60.88677000999451,5960.502308607101,32,2,64,13.771997184,13.771997184,9.411190784,0.84583,0.84931,85,0,0,0
93,0.19157,1.35059,0.70417,0.99583,0.005446000000000001,0.005446000000000001,0.005446000000000001,60.779358863830566,6021.28164434433,32,2,64,13.790871552,13.790871552,9.37163776,0.85,0.85,93,0,0,1
94,0.17007,1.34163,0.70278,0.99444,0.005396499999999999,0.005396499999999999,0.005396499999999999,60.89821910858154,6082.179861545563,32,2,64,13.771997184,13.771997184,9.411059712,0.84861,0.85,93,0,0,0
95,0.17573,1.3584,0.68611,0.99722,0.005347000000000001,0.005347000000000001,0.005347000000000001,61.76123929023743,6143.940102338791,32,2,64,13.790871552,13.790871552,9.373997056,0.84167,0.85,93,0,0,0
96,0.15163,1.35352,0.675,0.99722,0.005297500000000001,0.005297500000000001,0.005297500000000001,60.938384771347046,6204.879487752914,32,2,64,13.771997184,13.771997184,9.411190784,0.83611,0.85,93,0,0,0
97,0.16188,1.36043,0.67083,0.99306,0.005248000000000001,0.005248000000000001,0.005248000000000001,60.75370693206787,6265.632194042206,32,2,64,13.7887744,13.7887744,9.37163776,0.83194,0.85,93,0,0,0
98,0.15763,1.3575,0.68889,0.99722,0.005198500000000001,0.005198500000000001,0.005198500000000001,60.89825105667114,6326.531434297562,32,2,64,13.774094336,13.774094336,9.411059712,0.84306,0.85,93,0,0,0
99,0.14209,1.36336,0.69444,0.99306,0.005149,0.005149,0.005149,60.94007992744446,6387.471529006958,32,2,64,13.7887744,13.7887744,9.373997056,0.84375,0.85,93,0,0,0
100,0.17354,1.34847,0.70278,0.99444,0.0050995,0.0050995,0.0050995,61.05354189872742,6448.524066925049,32,2,64,13.774094336,13.774094336,9.411190784,0.84861,0.85,93,0,0,0
101,0.16239,1.35555,0.70278,0.99722,0.00505,0.00505,0.00505,60.7653431892395,6509.289410114288,32,2,64,13.7887744,13.7887744,9.37163776,0.85,0.85,101,0,0,1
102,0.15099,1.34774,0.69444,0.99583,0.0050005,0.0050005,0.0050005,60.81950807571411,6570.109917640686,32,2,64,13.771997184,13.771997184,9.411059712,0.84514,0.85,101,0,0,0
103,0.14436,1.35514,0.6875,0.99722,0.004951,0.004951,0.004951,61.20166540145874,6631.311584711075,32,2,64,13.790871552,13.790871552,9.373997056,0.84236,0.85,101,0,0,0
104,0.157,1.37207,0.6875,0.99583,0.0049015,0.0049015,0.0049015,60.88787317276001,6692.199456214905,32,2,64,13.771997184,13.771997184,9.411190784,0.84167,0.85,101,0,0,0
105,0.13829,1.37386,0.67778,0.99722,0.0048519999999999995,0.0048519999999999995,0.0048519999999999995,60.73800086975098,6752.9374563694,32,2,64,13.7887744,13.7887744,9.37163776,0.8375,0.85,101,0,0,0
106,0.13826,1.3654,0.68194,0.99583,0.0048025,0.0048025,0.0048025,60.90253162384033,6813.839987516403,32,2,64,13.774094336,13.774094336,9.411059712,0.83889,0.85,101,0,0,0
107,0.12802,1.36426,0.68611,0.99722,0.004753,0.004753,0.004753,60.97225046157837,6874.811239719391,32,2,64,13.7887744,13.7887744,9.373997056,0.84167,0.85,101,0,0,0
108,0.13071,1.35946,0.68333,0.99722,0.0047035,0.0047035,0.0047035,60.92951941490173,6935.740759134293,32,2,64,13.771997184,13.771997184,9.411190784,0.84028,0.85,101,0,0,0
109,0.12364,1.34448,0.68611,0.99722,0.004654,0.004654,0.004654,60.883392095565796,6996.625150918961,32,2,64,13.7887744,13.7887744,9.37163776,0.84167,0.85,101,0,0,0
110,0.13068,1.35392,0.68889,0.99583,0.0046045,0.0046045,0.0046045,60.97666835784912,7057.601820707321,32,2,64,13.774094336,13.774094336,9.411059712,0.84236,0.85,101,0,0,0
111,0.12791,1.35881,0.6875,0.99722,0.004555,0.004555,0.004555,61.085225343704224,7118.686044931412,32,2,64,13.7887744,13.7887744,9.373997056,0.84236,0.85,101,0,0,0
112,0.13571,1.35555,0.68472,0.99444,0.0045055,0.0045055,0.0045055,60.99004292488098,7179.677086591721,32,2,64,13.771997184,13.771997184,9.411190784,0.83958,0.85,101,0,0,0
113,0.14352,1.34806,0.69028,0.99444,0.004456,0.004456,0.004456,60.83890247344971,7240.514990329742,32,2,64,13.7887744,13.7887744,9.37163776,0.84236,0.85,101,0,0,0
114,0.13121,1.36198,0.69167,0.99583,0.004406500000000001,0.004406500000000001,0.004406500000000001,63.381590127944946,7303.896580457687,32,2,64,13.774094336,13.774094336,9.411059712,0.84375,0.85,101,0,0,0
115,0.11415,1.36173,0.69167,0.99722,0.004357000000000001,0.004357000000000001,0.004357000000000001,61.19976878166199,7365.09734749794,32,2,64,13.7887744,13.7887744,9.373997056,0.84444,0.85,101,0,0,0
116,0.11489,1.37126,0.69167,0.99722,0.0043075000000000006,0.0043075000000000006,0.0043075000000000006,60.88225483894348,7425.979606389999,32,2,64,13.771997184,13.771997184,9.411190784,0.84444,0.85,101,0,0,0
117,0.10604,1.36068,0.69167,0.99722,0.0042580000000000005,0.0042580000000000005,0.0042580000000000005,60.9366192817688,7486.916221141815,32,2,64,13.7887744,13.7887744,9.37163776,0.84444,0.85,101,0,0,0
118,0.09635,1.34749,0.6875,0.99722,0.0042085000000000004,0.0042085000000000004,0.0042085000000000004,60.99327111244202,7547.908494472504,32,2,64,13.771997184,13.771997184,9.411059712,0.84236,0.85,101,0,0,0
119,0.10337,1.35596,0.68611,0.99722,0.004159,0.004159,0.004159,60.80302405357361,7608.712517261505,32,2,64,13.7887744,13.7887744,9.373997056,0.84167,0.85,101,0,0,0
120,0.10293,1.35107,0.68333,0.99583,0.0041095,0.0041095,0.0041095,60.87218642234802,7669.5847108364105,32,2,64,13.771997184,13.771997184,9.411190784,0.83958,0.85,101,1,0,0
121,0.10024,1.35767,0.6875,0.99444,0.00406,0.00406,0.00406,61.25221610069275,7730.836929559708,32,2,64,13.7887744,13.7887744,9.37163776,0.84097,0.85,101,1,1,0
