paper_id,title,source_path,source_bytes,source_sha256,source_format,text_path,text_bytes,text_sha256,visible_characters,extraction_tool,receipt_path,reading_credit_granted
P0135,MODE: Multi-Objective Adaptive Coreset Selection,staging/broad_freeze_v2/sources/P0135.pdf,2125525,6D0D2302D2D6B67474C0A9900105126FBC5FAFD24338062AD509D94B8D7E8477,PDF,staging/screened_text_v2/text/P0135.txt,106402,E8B5AB2B8E9C9E15143C8FF90292BCBEE00D6879157305AC844E85D807BBDC7A,73045,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0135.txt.receipt.json,False
P0482,Witches' Brew: Industrial Scale Data Poisoning via Gradient Matching,staging/broad_freeze_v2/sources/P0482.pdf,4896609,C6AD98659F5DF58B106FA391ED9E0ABE57448627AF80131A353E193860EEC625,PDF,staging/screened_text_v2/text/P0482.txt,104780,DBD6C1F63580D30EAF6EEE26F86525062FDA296BA6D7493892127813D015BB67,66402,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0482.txt.receipt.json,False
P0063,Enhancing Training Data Attribution for Large Language Models with Fitting Error Consideration,staging/broad_freeze_v2/sources/P0063.pdf,379661,BF5F31EDA53A965F85D73ABA7517B0D6B4A8739E23D4D348412AA2EC23B17239,PDF,staging/screened_text_v2/text/P0063.txt,87063,D1412372BF889655DFABF781FD67E3B338F589DF12AF9AF9C310BCF10356CE2A,47038,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0063.txt.receipt.json,False
P0330,ELFS: Label-Free Coreset Selection with Proxy Training Dynamics,staging/broad_freeze_v2/sources/P0330.pdf,5168440,A0C45F2C823A821C2D077F3CFEE9594E586EE1F80D97A8FD0DD4BB6A75CE6813,PDF,staging/screened_text_v2/text/P0330.txt,89971,91C4F3AEA7E44FEF827BB02F8BEC9FB9F429EFC45D24EC50908638F9C7D98E3D,58562,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0330.txt.receipt.json,False
P0178,Meta-Guided Sample Reweighting for Robust Cross-Modal Hashing Retrieval with Noisy Labels,staging/broad_freeze_v2/sources/P0178.pdf,4811806,0F2E43709FB1E028E1DA20E35711458FA5B6933B7B2AA57D79C515D080DE5A30,PDF,staging/screened_text_v2/text/P0178.txt,70920,5B4DB465FFE4EBC390A817E2CE25E1FFC59DCA600188EF2BE06A40F4433B2AE5,36095,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0178.txt.receipt.json,False
P0018,IdentifyMix: An efficient two-stage learning approach to combating label noise,staging/broad_freeze_v2/sources/P0018.pdf,1952348,288BB103970206050E7D1E3F077DCA7F523C6A135DAA2EFA6BFB70E07B89E0D4,PDF,staging/screened_text_v2/text/P0018.txt,60381,52CE6B4BF091C1C3694BB18AA4EFBD693C28FD2BBF1D7AF70A92EF7BA2C76A23,41818,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0018.txt.receipt.json,False
P0318,Concept Influence: Leveraging Interpretability to Improve Performance and Efficiency in Training Data Attribution,staging/broad_freeze_v2/sources/P0318.pdf,12217941,5EA3B3D77EBAA902E353078E18BA51FE293815806C6D225451096D8FEC9F75BC,PDF,staging/screened_text_v2/text/P0318.txt,79462,18368E7BD2EB4C1DB55AE5A3E4B8352D10D848F48ACE279B1E26FBAD03E730EC,58603,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0318.txt.receipt.json,False
P0426,AdaER: An Adaptive Experience Replay Approach for Continual Lifelong Learning,staging/broad_freeze_v2/sources/P0426.pdf,1063171,DC82A8CAFABFC66C66A71FA8DB01DC4066252280B73AB83BA09365D15ED7074B,PDF,staging/screened_text_v2/text/P0426.txt,94350,12A9445C124A11B9E3F9BA2A6830CD52796A9AC7EF049C6579EAE1C0EF1635F2,51137,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0426.txt.receipt.json,False
P0052,Intriguing Properties of Data Attribution on Diffusion Models,staging/broad_freeze_v2/sources/P0052.pdf,16638614,388C07952BEF07693534EAB0343B4C2CD9693783CD052F20F0247FEC22BE8B3F,PDF,staging/screened_text_v2/text/P0052.txt,148039,23851C4C87350A0F34D7BE9F8870A5C7972D6E83A43B2FC2CADC7DA5A574DF0F,82647,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0052.txt.receipt.json,False
P0475,Classification with Asymmetric Label Noise: Consistency and Maximal\n Denoising,staging/broad_freeze_v2/sources/P0475.pdf,683009,88056C20B008760CFB3A96A6011F87772FBE8963CA02400506A5970D72A9A432,PDF,staging/screened_text_v2/text/P0475.txt,135740,F8C7A7B61F37E04CF50A49EF64F1765089E3480D962A35E76374D1785654A5F2,86424,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0475.txt.receipt.json,False
P0185,Data Selection Strategies for Multi-Domain Sentiment Analysis,staging/broad_freeze_v2/sources/P0185.pdf,6429082,0249F8313EF87A7C95F011F620433C5F78C29F763DF6408C133E172CF9603328,PDF,staging/screened_text_v2/text/P0185.txt,56924,7A9C31E90282A3671BD543ED559099FBECE718668A1EA9C3538EE96F5330C8F4,32983,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0185.txt.receipt.json,False
P0351,RANSAC-based training data selection for speaker state recognition,staging/broad_freeze_v2/sources/P0351.pdf,211506,32D0B3F3645F5A69FFC5724E898D09C2A792BB8599455C73BFA8B63C41645939,PDF,staging/screened_text_v2/text/P0351.txt,35002,7B2118EFDFD07D4D34D65CC4FEB68907735204B0113D9A75A4AF3A018D75CF4D,19360,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0351.txt.receipt.json,False
P0263,Automatic Lecture Transcription Based on Discriminative Data Selection for Lightly Supervised Acoustic Model Training,staging/broad_freeze_v2/sources/P0263.pdf,1171961,E838506A5036F48CC621EBD1E7F162494B2BF21942428E9FAB40D400A2F7DC6D,PDF,staging/screened_text_v2/text/P0263.txt,48324,58AB94783A9C0C00AEB1D1A2CEAACC567636E640CA1780440DBCCF5E4F08B475,30242,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0263.txt.receipt.json,False
P0062,Data Pruning for Efficient Model Pruning in Neural Machine Translation,staging/broad_freeze_v2/sources/P0062.pdf,3867339,ADE9D39FC6056191DEF902751D2062BC9FBA93162FFB46FBA5F5F5D24612AB24,PDF,staging/screened_text_v2/text/P0062.txt,58172,643F7CA20B205EBBA3CC2266483AD11CA3F9B524C439C64038BA73D26AC886EE,35179,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0062.txt.receipt.json,False
P0175,Distill Gold from Massive Ores: Bi-level Data Pruning towards Efficient Dataset Distillation,staging/broad_freeze_v2/sources/P0175.pdf,1790624,7BF5C13158C517D190C460F1B6DC51F130A3D0E6D98ED91D418B8BB94293EAE1,PDF,staging/screened_text_v2/text/P0175.txt,100911,2D3D1D77733A0863B400284B241881E035A9BE43902450DF082E4F4B3CD70A97,64674,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0175.txt.receipt.json,False
P0469,Generating High Fidelity Synthetic Data via Coreset selection and Entropic Regularization,staging/broad_freeze_v2/sources/P0469.pdf,1077686,92EF96E09AC577CDCE7F97C118B7FB7250F6EC1A6C85BFBA50380DEC04555C35,PDF,staging/screened_text_v2/text/P0469.txt,37949,B8E54EADC64844826836294BB1DE2EBF44E2074D666F14978C4B108E7918C799,25643,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0469.txt.receipt.json,False
P0088,Less is More: Data Pruning for Faster Adversarial Training,staging/broad_freeze_v2/sources/P0088.pdf,896625,715AEB4C1D1F011C51C2EE5871E4BD16ED7A0BEE92FEE4AA6D1C638CD7530006,PDF,staging/screened_text_v2/text/P0088.txt,53827,75E6A549DDCDE6FE92EA6733356CB90210A0FDC62610AB55631E14B2443C9E76,27633,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0088.txt.receipt.json,False
P0039,Efficient and Robust Quantization-aware Training via Adaptive Coreset Selection,staging/broad_freeze_v2/sources/P0039.pdf,1490843,DA8DD93A84E162423C516445559607FFDE6FC61F12A0CF921165BC9DD913781B,PDF,staging/screened_text_v2/text/P0039.txt,124810,B0FCBE98834F534BB1F40FF5B1500CFDE8EAF6941547301C3D2984CE532D9793,70790,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0039.txt.receipt.json,False
P0086,Towards High Supervised Learning Utility Training Data Generation: Data Pruning and Column Reordering,staging/broad_freeze_v2/sources/P0086.pdf,1092439,28C31245D82F03A59AE34DBE39A81470C23D5294A379D802A3BB63CBE730CCE9,PDF,staging/screened_text_v2/text/P0086.txt,93170,1F59A310F16B9916EBE3E63FD5E60E5468E89784EB8C0160226FD085ABF08C12,55824,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0086.txt.receipt.json,False
P0179,A Study on Training Data Selection Method for EEG Emotion Analysis using Machine Learning Algorithm,staging/broad_freeze_v2/sources/P0179.pdf,465783,47A240A115AFDD5A4BCB6468A281469286CF5D8E9F5F04BC04BA45D9B08A588E,PDF,staging/screened_text_v2/text/P0179.txt,32660,B2F99CDF57D084D6E636B10CC57DECCC2F5D558D47275159AEC1388080A4EB0A,24492,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0179.txt.receipt.json,False
P0045,Scheduled Dialog Policy Learning: An Automatic Curriculum Learning Framework for Task-oriented Dialog System,staging/broad_freeze_v2/sources/P0045.pdf,7730588,3BC74055C6CF91A95FA41CAC624F3EEBF426B66CFC9895E1744D0C36F7E3C66A,PDF,staging/screened_text_v2/text/P0045.txt,9810,CD7BF0144494F34F0303069FBE30CC23FD3805119430F2D73893A1B6303C4EC6,5703,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0045.txt.receipt.json,False
P0240,Neyman-Pearson and equal opportunity: when efficiency meets fairness in classification,staging/broad_freeze_v2/sources/P0240.pdf,1045365,086F488C207D423BA562E5E2482D9066A764E02F64062C179CF814A5C96E52DA,PDF,staging/screened_text_v2/text/P0240.txt,288055,B2A40597FEDD2D66E5D7B840343278506CD33CBE61173CE90E83924B1F766F47,138123,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0240.txt.receipt.json,False
P0204,Data Attribution in Large Language Models via Bidirectional Gradient Optimization,staging/broad_freeze_v2/sources/P0204.pdf,442112,39A3ADAE7556AEF4CA6F8F34C3E050A8DCE4023C8608652CA4DBBD1CE3CF5352,PDF,staging/screened_text_v2/text/P0204.txt,57486,0299CD4B388842F11FD9CD762D0044CA4DBFFCB93B2A37E4D427E5BE723F2A68,34481,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0204.txt.receipt.json,False
P0072,The impact of training data selection on the software defect prediction performance and data complexity,staging/broad_freeze_v2/sources/P0072.pdf,1399352,015C51B0E1EFEFF84EF5A3619749B7ED09466B77F07980703F4DCFB138B1C3CC,PDF,staging/screened_text_v2/text/P0072.txt,113971,FFE44C60A0F5687162272932A22044FC55D023856022E79EB587C1DEFE0A50B3,79007,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0072.txt.receipt.json,False
P0461,PropMix: Hard Sample Filtering and Proportional MixUp for Learning with Noisy Labels,staging/broad_freeze_v2/sources/P0461.pdf,606970,0BE5B5A1063ADFAF58AFE5F72ED34E46367599CC674573589506ED9BDE81F93E,PDF,staging/screened_text_v2/text/P0461.txt,62303,FFAA98CD76A455CF88BDE1D7BAF993A02C3DF1E6BCD48448ACFA3152246F8E92,38224,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0461.txt.receipt.json,False
P0154,Co-teaching: Robust Training of Deep Neural Networks with Extremely Noisy Labels,staging/broad_freeze_v2/sources/P0154.pdf,1984230,217F5E7262AF5BB555E3DDB11D5806F094AF6965C7BCD71D10F159D3657D8593,PDF,staging/screened_text_v2/text/P0154.txt,84290,1462146E02615D581A2294C03B328C487FA3B292632E9A379A645695274FE0D4,36390,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0154.txt.receipt.json,False
P0193,Language Model-Driven Data Pruning Enables Efficient Active Learning,staging/broad_freeze_v2/sources/P0193.pdf,1001424,6F65F070C9ACBA518D19D9801AE06DD034FEC425BA67EA3049AF252AF8FF2D0B,PDF,staging/screened_text_v2/text/P0193.txt,88818,200B8C7C214D8235F4B94854E11C0DECFF1CE690727974D23716A54561BA5B47,57240,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0193.txt.receipt.json,False
P0384,An Empirical Exploration of Curriculum Learning for Neural Machine Translation,staging/broad_freeze_v2/sources/P0384.pdf,729913,02D47300882D70BC4CAE7B27ECAF2BBFFF5B042A817FEA49FCB0D7423AE07A2A,PDF,staging/screened_text_v2/text/P0384.txt,135085,A60D2E706BA35BB0341E416B70B7FE251B33A62C23BBF843C86A12CB0C586056,43141,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0384.txt.receipt.json,False
P0035,Understanding and Mitigating the Bias in Sample Selection for Learning with Noisy Labels,staging/broad_freeze_v2/sources/P0035.pdf,2103106,3E832CCDBB4A203A0C2BF614E4E65C5AAE19AB74DD8319FBE4B3E1AB619EDB98,PDF,staging/screened_text_v2/text/P0035.txt,145529,5CC109101490AB381254E634C6BB70F4C1CB89D8E902BB25BDC2E55247D9721A,53916,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0035.txt.receipt.json,False
P0013,"Deep Batch Active Learning by Diverse, Uncertain Gradient Lower Bounds",staging/broad_freeze_v2/sources/P0013.pdf,4265486,D3901AA393ACB598BEED4A5432F52F080237E50AD443659A18E65B1B1F4CE176,PDF,staging/screened_text_v2/text/P0013.txt,163258,2B3371479E8C8A326EDBA6B656B70A03018B51233AA93E56E5DEE6BC05FA5ACC,61433,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0013.txt.receipt.json,False
P0301,\emph{FoQuS}: A Forgetting-Quality Coreset Selection Framework for Automatic Modulation Recognition,staging/broad_freeze_v2/sources/P0301.pdf,233392,17232C1705DDE4391DDC94C22C305BE1ECE7E804279F927D20EC542C130EE146,PDF,staging/screened_text_v2/text/P0301.txt,54015,CDA8E57FE3CBC2B28220D1550F2BFF1FA037F93E5D6172DD16E4B77BDD48A68F,26843,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0301.txt.receipt.json,False
P0036,Interpreting single-cell and spatial omics data using deep neural network training dynamics,staging/broad_freeze_v2/sources/P0036.pdf,3963620,B8FCF866329EE43EF1DC7E14834F79EBD8A3F63D18FFB1A08A759EA617A19874,PDF,staging/screened_text_v2/text/P0036.txt,217559,5FDB1E68BE620DAFCFD60012ABA47847A2282AEB00F273FA81B668141E8A3F33,76121,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0036.txt.receipt.json,False
P0388,Lightweight Dataset Pruning without Full Training via Example Difficulty and Prediction Uncertainty,staging/broad_freeze_v2/sources/P0388.pdf,19316090,D097EF622B6C9272BE5C6CAABF6C51AB5990CC55FFE6AD8FDB9DC158CD3E0335,PDF,staging/screened_text_v2/text/P0388.txt,215833,C3D7F034527DD50305A91AF49D26AA484B3584069463A7C90D6E5094A1CEAF11,97863,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0388.txt.receipt.json,False
P0368,Training Data Selection to Improve Multi-class Instance Segmentation in Digital Pathology,staging/broad_freeze_v2/sources/P0368.pdf,1470048,5889FFD6D61EF5608C3F965F05E83A444803D663B15F93A769AD0645419A96EC,PDF,staging/screened_text_v2/text/P0368.txt,53326,052443FA40C9213898474EDADC7464B5E007F22935A87F21B4FE1654A70227F6,29043,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0368.txt.receipt.json,False
P0273,It was the training data pruning too!,staging/broad_freeze_v2/sources/P0273.pdf,64044,4596B775218E6D02F2B3EEC87FFAFD3CBC681D54DB7453BC1626708D82745031,PDF,staging/screened_text_v2/text/P0273.txt,16374,0D97BEA48585013CC5615FDA6B25B0F95969ADECAED9861EC18AB942EDE65236,9340,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0273.txt.receipt.json,False
P0187,Robust Learning for Text Classification with Multi-source Noise Simulation and Hard Example Mining,staging/broad_freeze_v2/sources/P0187.pdf,501540,3558C88855AD2540FEDD97BA384EA1DA42BA3A5B47760C84B9BC7F7B0F02EBD0,PDF,staging/screened_text_v2/text/P0187.txt,54800,031A0669DAE2E47D8F10C9CB3509A716B0D14825AAF43FBBB228EC40962C247B,37085,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0187.txt.receipt.json,False
P0153,Exploring Training Data Attribution under Limited Access Constraints,staging/broad_freeze_v2/sources/P0153.pdf,1325382,EC79332C34B158AC06B8EF372EC1C5F0E460C2BF655AECCD7ABBD07BBDE7E78F,PDF,staging/screened_text_v2/text/P0153.txt,96616,6A210A05F82FF81176CE7D00B54C65571A43254C7CDB37C2129181CF89E81A7A,62240,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0153.txt.receipt.json,False
P0078,An assessment of data-centric methods for label noise identification in remote sensing data sets,staging/broad_freeze_v2/sources/P0078.pdf,6325624,C51E7BB2390952A60D6E0AB92D58651E9EBA4877743959E168B56ADA93D14FBC,PDF,staging/screened_text_v2/text/P0078.txt,68973,BE5DF39F4642ED8FB91C4DF02A45B8CE3E26D797510A217266D6953A4C90F09C,48894,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0078.txt.receipt.json,False
P0446,Adaptive Integration of Partial Label Learning and Negative Learning for Enhanced Noisy Label Learning,staging/broad_freeze_v2/sources/P0446.pdf,447584,E0723DE9A0340A0EBFAA4E22E327FE2AF31B175DD4D5EF8C997B4A4CF16E7010,PDF,staging/screened_text_v2/text/P0446.txt,75048,01A541B796B3B2705F67CB82F9115E4EFB19D2239A5FB8CFF56C157C4FD3BA71,39589,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0446.txt.receipt.json,False
P0476,Mitigating Memorization in Sample Selection for Learning with Noisy Labels,staging/broad_freeze_v2/sources/P0476.pdf,2647560,A461E159BE20AFFA87351773F5B0FE90BD89790B5930B1D7CFFDD661BD85A457,PDF,staging/screened_text_v2/text/P0476.txt,86627,37A5EBFE4CC68B3B646B27CDAF9496FDC74C94EE7B132E9F64B64FD34FE536ED,45726,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0476.txt.receipt.json,False
P0499,A Simple and Efficient Baseline for Data Attribution on Images,staging/broad_freeze_v2/sources/P0499.pdf,3395250,1FC59CF9831D8A8B1CA89B86C659BC6C810BEE9A737D355B4796FEFA2004D0F7,PDF,staging/screened_text_v2/text/P0499.txt,67907,2C365A96D077EF439B6B4F853DB263C9CEE1AED5C9C2EAE4AF5F3C4EC426AEF6,45220,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0499.txt.receipt.json,False
P0068,Spaced Scheduling for Large Language Model Training,staging/broad_freeze_v2/sources/P0068.pdf,1157704,85D30A1986DF55A7AB9678A60E28BF7EDF72F715854530AA9F11F6F016259BE5,PDF,staging/screened_text_v2/text/P0068.txt,158209,4A75FC71289771764BA8F1EEDAA3D5DAC2B747D8CEC242B79D1FD59D774D771B,102995,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0068.txt.receipt.json,False
P0500,Label-Efficient Dataset Pruning via Semi-Supervised Pseudo-Labeling,staging/broad_freeze_v2/sources/P0500.pdf,1270206,BFED18ECC26F3C02A51075ABE372BCDE2E556154ABDBDFACF63FD7ABD57615F0,PDF,staging/screened_text_v2/text/P0500.txt,86164,7415A51833F1EBD7B52DD8479DA69D6E3124FF362B0CF19310100494D5C3BC0A,55453,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0500.txt.receipt.json,False
P0253,From Quantity to Quality: Boosting LLM Performance with Self-Guided Data Selection for Instruction Tuning,staging/broad_freeze_v2/sources/P0253.pdf,10233849,F753EF1C539BE44CC86D2EFF6443D56575DE83AF5B29D55DCF08193986EF8499,PDF,staging/screened_text_v2/text/P0253.txt,114638,358BB68B88BB4F16DB3AAB9D7AB3CE3745F7D54AF7E97F1A236E1634BAD83FED,73357,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0253.txt.receipt.json,False
P0336,S-OHEM: Stratified Online Hard Example Mining for Object Detection,staging/broad_freeze_v2/sources/P0336.pdf,950749,BE6237B976D802711E2B356B6E77D492F0EC0B9F90120B392A89F013CD951E46,PDF,staging/screened_text_v2/text/P0336.txt,36658,E4E547E3A908F86626BF8285CE2E833227FDF2DE7B0409FA619AEA8BD46FAC63,26844,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0336.txt.receipt.json,False
P0055,Uncertainty-Aware Learning against Label Noise on Imbalanced Datasets,staging/broad_freeze_v2/sources/P0055.pdf,1696519,8C806032ABFBAC331A43ED9A54DAC4ED86199B048932B9022645A0820C2484B2,PDF,staging/screened_text_v2/text/P0055.txt,74406,9978FDC8A36FE969462255442415D3109DC8BE3B55D80D602A6EF07FA6F39053,41411,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0055.txt.receipt.json,False
P0462,Self-Paced Curriculum Learning for Visual Question Answering on Remote Sensing Data,staging/broad_freeze_v2/sources/P0462.pdf,583025,7767B424E1638909A8493540E1C822AA5D8781847DE01E8AD4ED937C6036588E,PDF,staging/screened_text_v2/text/P0462.txt,28871,B3C2680A057A0310295837B7110F507FEE6AF49CBBCE69D2A68B3FFD47F36259,14975,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0462.txt.receipt.json,False
P0089,Self-Paced Learning with Diversity,staging/broad_freeze_v2/sources/P0089.pdf,754481,DA3CB3F840750AA845BFCDFB19AE262E052FD977BC2C1A48BCFCCD1E1EEFD9DB,PDF,staging/screened_text_v2/text/P0089.txt,52046,DC716E6F2457D56932A840AB9C3F80434AF605524F1BE30915F3D04B23534B19,29047,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0089.txt.receipt.json,False
P0467,Example Forgetting: A Novel Approach to Explain and Interpret Deep Neural Networks in Seismic Interpretation,staging/broad_freeze_v2/sources/P0467.pdf,15304386,C78E04CCC4DB97BBB2913BEBD3FB557601F2EA6F87AAA369B370FBF8944B6063,PDF,staging/screened_text_v2/text/P0467.txt,74476,FCB364380AB159DA297211C3E18268F1DBD8A085BE56E29175018913A5FCEB06,46925,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0467.txt.receipt.json,False
P0147,CurGraph: Curriculum Learning for Graph Classification,staging/broad_freeze_v2/sources/P0147.pdf,1485124,8A932922A3847706D50A579B6BD4216C460BA51F55995B02ACE54C981B1C943C,PDF,staging/screened_text_v2/text/P0147.txt,107321,DFA0EA7DC4F4FB715B93FE58ABE1EBF902BBD7A0C609FE2075182A15B68EBF95,51445,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0147.txt.receipt.json,False
P0116,Hybrid Knowledge Transfer for Improved Cross-Lingual Event Detection via Hierarchical Sample Selection,staging/broad_freeze_v2/sources/P0116.pdf,508958,630E8A8E03C6EABCE2A383D47DCBC88DDD4CFFCDD786BAADABC6606FF3F0CFC6,PDF,staging/screened_text_v2/text/P0116.txt,70962,56CFF0ACC7823A54EA42D66F1F19023294FC49D22536DB7EAA3E46486DC411FF,46263,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0116.txt.receipt.json,False
P0004,Self-Paced Learning with Adaptive Deep Visual Embeddings,staging/broad_freeze_v2/sources/P0004.pdf,6305900,5D7219432565C2572855177F2F600371AB52F782EFB6F79F306AEF0FEBF41A9E,PDF,staging/screened_text_v2/text/P0004.txt,126208,2733A3E45A714057F8445A016DCDCFBCA94E2B15A490C85542B7D4898A53B99E,42936,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0004.txt.receipt.json,False
P0161,Identifying Mislabeled Data using the Area Under the Margin Ranking,staging/broad_freeze_v2/sources/P0161.pdf,2500129,18884DA0DFDD63F625C3E45FF3E5C7907180045FB8D16C333D379880F37C3E83,PDF,staging/screened_text_v2/text/P0161.txt,81346,FA1435B76486AB0B44BBEDF470FA041B1E3E4CABACC612FCE772E1F22D7E8E87,48742,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0161.txt.receipt.json,False
P0186,Training with Growing Sets: A Simple Alternative to Curriculum Learning and Self Paced Learning,staging/broad_freeze_v2/sources/P0186.pdf,321055,D969C4C1CAD6483FA0709D4360C05754C362DB75D7811B05457E2CE499BAA4B1,PDF,staging/screened_text_v2/text/P0186.txt,36623,A68DFF7ED59F76162EA79BB9D4CD1904E6F354A68FD083A5BB1F901D57171F9A,25294,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0186.txt.receipt.json,False
P0082,Sample Selection for Fair and Robust Training,staging/broad_freeze_v2/sources/P0082.pdf,798525,400DA9CA8B5E2D5BEBCBA6FB022D3C6CD3D390857C336FA943A0BB46AA8DA28D,PDF,staging/screened_text_v2/text/P0082.txt,72896,102CF549258016813D71B66685892A859A1351A2F80C704F7A2863414642C207,48677,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0082.txt.receipt.json,False
P0490,Selecting Samples on Graphs: A Unified Dataset Pruning Framework for Lossless Training Acceleration,staging/broad_freeze_v2/sources/P0490.pdf,683737,26CE80E8D347340E0055F2BCF061B6B3E29489FC68A85B8D5711E12CC9DA5090,PDF,staging/screened_text_v2/text/P0490.txt,118895,B9FA2F0EC06F78F37253B920DAEBF6035442317633F0B874ACAEEDC0FB50FB59,63374,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0490.txt.receipt.json,False
P0050,A Neural Network Approach for Online Nonlinear Neyman-Pearson Classification,staging/broad_freeze_v2/sources/P0050.pdf,1717706,1760D79C1FD9085E486940F6B8F869040A13FF78FAFF6EDCF2C502E39309446B,PDF,staging/screened_text_v2/text/P0050.txt,99585,ED37B3CF7E97E811C412FC7A7C2481968E2B8626DCB04558473CAE2410DFD6AB,60804,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0050.txt.receipt.json,False
P0383,Less is More: Sample Selection and Label Conditioning Improve Skin Lesion Segmentation,staging/broad_freeze_v2/sources/P0383.pdf,773570,BA2A98644820DC7BE5245F7A959B80D5644B7E9403B6F84FC133E66B7E4DB71D,PDF,staging/screened_text_v2/text/P0383.txt,53939,640006A7D2D208096AD64819175CE0F94732912995D4500A6A62724DEF38D955,31750,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0383.txt.receipt.json,False
