threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.988677,0.635,0.635,0.041667,0.958333,381,219,5,115
0.988603,0.636667,0.636667,0.041667,0.958333,382,218,5,115
0.988504,0.638333,0.638333,0.041667,0.958333,383,217,5,115
0.988323,0.638333,0.638333,0.041667,0.958333,383,217,5,115
0.98829,0.64,0.64,0.041667,0.958333,384,216,5,115
0.988025,0.641667,0.641667,0.041667,0.958333,385,215,5,115
0.987934,0.643333,0.643333,0.041667,0.958333,386,214,5,115
0.987789,0.646667,0.646667,0.041667,0.958333,388,212,5,115
0.987714,0.646667,0.646667,0.041667,0.958333,388,212,5,115
0.987406,0.648333,0.648333,0.041667,0.958333,389,211,5,115
0.987272,0.651667,0.651667,0.041667,0.958333,391,209,5,115
0.987164,0.653333,0.653333,0.041667,0.958333,392,208,5,115
0.986847,0.653333,0.653333,0.041667,0.958333,392,208,5,115
0.986769,0.656667,0.656667,0.041667,0.958333,394,206,5,115
0.986649,0.656667,0.656667,0.041667,0.958333,394,206,5,115
0.986636,0.66,0.66,0.041667,0.958333,396,204,5,115
0.986454,0.66,0.66,0.041667,0.958333,396,204,5,115
0.985945,0.663333,0.663333,0.041667,0.958333,398,202,5,115
0.985791,0.665,0.665,0.041667,0.958333,399,201,5,115
0.985283,0.666667,0.666667,0.041667,0.958333,400,200,5,115
0.985277,0.668333,0.668333,0.041667,0.958333,401,199,5,115
0.985134,0.67,0.67,0.041667,0.958333,402,198,5,115
0.984979,0.67,0.67,0.041667,0.958333,402,198,5,115
0.984956,0.671667,0.671667,0.041667,0.958333,403,197,5,115
0.984791,0.673333,0.673333,0.041667,0.958333,404,196,5,115
0.984782,0.676667,0.676667,0.041667,0.958333,406,194,5,115
0.984753,0.676667,0.676667,0.041667,0.958333,406,194,5,115
0.984589,0.678333,0.678333,0.041667,0.958333,407,193,5,115
0.9842,0.681667,0.681667,0.041667,0.958333,409,191,5,115
0.983838,0.681667,0.681667,0.041667,0.958333,409,191,5,115
0.983471,0.685,0.685,0.041667,0.958333,411,189,5,115
0.983341,0.685,0.685,0.041667,0.958333,411,189,5,115
0.983198,0.688333,0.688333,0.041667,0.958333,413,187,5,115
0.983095,0.688333,0.688333,0.041667,0.958333,413,187,5,115
0.982657,0.691667,0.691667,0.041667,0.958333,415,185,5,115
0.982209,0.693333,0.693333,0.041667,0.958333,416,184,5,115
0.982089,0.695,0.695,0.041667,0.958333,417,183,5,115
0.981787,0.695,0.695,0.041667,0.958333,417,183,5,115
0.981642,0.696667,0.696667,0.041667,0.958333,418,182,5,115
0.981536,0.698333,0.698333,0.041667,0.958333,419,181,5,115
0.981393,0.7,0.7,0.041667,0.958333,420,180,5,115
0.980998,0.703333,0.703333,0.041667,0.958333,422,178,5,115
0.980943,0.703333,0.703333,0.041667,0.958333,422,178,5,115
0.980933,0.706667,0.706667,0.041667,0.958333,424,176,5,115
0.980854,0.706667,0.706667,0.041667,0.958333,424,176,5,115
0.980822,0.708333,0.708333,0.041667,0.958333,425,175,5,115
0.980326,0.71,0.71,0.041667,0.958333,426,174,5,115
0.979952,0.711667,0.711667,0.041667,0.958333,427,173,5,115
0.979502,0.713333,0.713333,0.041667,0.958333,428,172,5,115
0.9794,0.716667,0.716667,0.041667,0.958333,430,170,5,115
0.978466,0.718333,0.718333,0.041667,0.958333,431,169,5,115
0.97826,0.718333,0.718333,0.041667,0.958333,431,169,5,115
0.978037,0.721667,0.721667,0.041667,0.958333,433,167,5,115
0.977848,0.723333,0.723333,0.041667,0.958333,434,166,5,115
